    0.150465113080143920E+01    0.954998612403869629E+03   -0.116475377082824707E+02   -0.115093625187873840E+02   -0.105057370662689209E+02   -0.110391199416683870E+06   -0.619646350544151137E+01    1
    0.148321504284739492E+01    0.146184620857238770E+04   -0.345973932743072510E+01   -0.684008949995040894E+01   -0.101136432886123657E+02   -0.109677080587483695E+06   -0.619896350544150465E+01    1
    0.151146524906158430E+01    0.533365368843078613E+03   -0.117242875695228577E+02   -0.508281475305557251E+01   -0.109314362406730652E+02   -0.107562255461864872E+06   -0.620146350544151748E+01    1
    0.150587946403026574E+01    0.560875678062438965E+03   -0.381106799840927124E+01   -0.411200791597366333E+01   -0.478846937417984009E+01   -0.106469644563120397E+06   -0.620396350544150987E+01    1
    0.151010724669098839E+01    0.431443214416503906E+03   -0.783197879791259766E+01   -0.897887122631072998E+01   -0.329113799333572388E+01   -0.106245116341536705E+06   -0.620646350544149783E+01    1
    0.149740275700092296E+01    0.690816688537597656E+03   -0.575279772281646729E+01   -0.253477561473846436E+01   -0.426416420936584473E+01   -0.105808846715967447E+06   -0.620896350544150710E+01    1
    0.150534282916188222E+01    0.617489314079284668E+03   -0.113805828094482422E+02   -0.343141651153564453E+01   -0.115693670511245728E+02   -0.105167583408713283E+06   -0.621146350544150838E+01    1
    0.147638189705014211E+01    0.155116033554077148E+04   -0.455648034811019897E+01   -0.515538549423217773E+01   -0.110085493326187134E+02   -0.105155032808434451E+06   -0.621396350544150700E+01    1
    0.148134696639776209E+01    0.156782329082489014E+04   -0.100552451610565186E+01   -0.299713093042373657E+01   -0.483057922124862671E+01   -0.104844816738567926E+06   -0.621646350544150472E+01    1
    0.150961977236866929E+01    0.416612100601196289E+03   -0.509923881292343140E+01   -0.103475874662399292E+02   -0.911154812574386597E+01   -0.100637563682138352E+06   -0.621896350544153709E+01    1
    0.150013433856368050E+01    0.559809589385986328E+03   -0.577476334571838379E+01   -0.477094775438308716E+01   -0.423871707916259766E+01   -0.988095505612118141E+05   -0.622146350544152416E+01    1
    0.148314974656105036E+01    0.126473009586334229E+04   -0.964767467975616455E+01   -0.490755528211593628E+01   -0.102105065584182739E+02   -0.983428395693500061E+05   -0.622396350544153076E+01    1
    0.149170890625119190E+01    0.738924145698547363E+03   -0.101285554170608521E+02   -0.517123979330062866E+01   -0.399494731426239014E+01   -0.969433439802168432E+05   -0.622646350544153204E+01    1
    0.150164485284090032E+01    0.622825407981872559E+03   -0.111802289485931396E+02   -0.938824862241744995E+01   -0.701568663120269775E+01   -0.964018680920853658E+05   -0.622896350544151112E+01    1
    0.150033387254476525E+01    0.441449213027954102E+03   -0.155665302276611328E+01   -0.512670993804931641E+01   -0.802102988958358765E+01   -0.943964573273936257E+05   -0.623146350544149907E+01    1
